SampleID,SampleIDR,SampleType,SampleNeg,SampleOrNeg,SampleType2,SwabType,ExtractionDate,ExtractionStaff,ExtractionKit,DNAConc (ng/ul),ElutionVolume (uL),Notes,DNA.Plate,Well,SequencingRun,TidalZone,SubstrateDepth,Host,Radiusmm,Project,SiteType,LocationType,SiteID,Site,Date,Year,Month,YearMonth,Day,DayOfYear,WastingScore,WastingCategory,DermisType,SSWD,Sterivex,PCRcycles,LifeStage,Sequenced?,ReadCount,Season,Disease_Status_Star,DermisType2
SMIC1197,SMIC1197,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8B,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2021-11-05,2021,11,2021_11,5,309,1,Mild,H,SSWD1046,CMIC618,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1198,SMIC1198,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8C,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2021-11-05,2021,11,2021_11,5,309,1,Mild,L,SSWD1046,CMIC618,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1199,SMIC1199,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8D,smic_run4,intertidal,rock,Dermasterias imbricata,40,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2021-11-05,2021,11,2021_11,5,309,0,Healthy,H,SSWD1047,CMIC618,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SSWDN080,SSWDN080,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8E,smic_run4,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC1200,SMIC1200,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8F,smic_run4,intertidal,rock,Dermasterias imbricata,50,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2021-11-05,2021,11,2021_11,5,309,0,Healthy,H,SSWD1048,CMIC618,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1201,SMIC1201,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8G,smic_run4,intertidal,rock,Dermasterias imbricata,40,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2021-11-05,2021,11,2021_11,5,309,0,Healthy,H,SSWD1049,CMIC618,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1202,SMIC1202,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,8H,smic_run4,intertidal,rock,Dermasterias imbricata,40,rocky intertidal,Calvert,OuterIslands,ROCKY07,north beach ri,2021-11-05,2021,11,2021_11,5,309,0,Healthy,H,SSWD1050,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1203,SMIC1203,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9A,smic_run4,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1051,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1204,SMIC1204,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9B,smic_run4,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1051,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1205,SMIC1205,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9C,smic_run4,intertidal,rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1052,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1206,SMIC1206,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9D,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1053,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1207,SMIC1207,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9E,smic_run4,intertidal,rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1054,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1208,SMIC1208,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9F,smic_run4,intertidal,rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1055,CMIC619,30,Adult,No,#N/A,Fall,healthy,H_healthy
SMIC1209,SMIC1209,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9G,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1056,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1210,SMIC1210,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,9H,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1056,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1211,SMIC1211,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10A,smic_run4,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1057,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1212,SMIC1212,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10B,smic_run4,intertidal,rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1058,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1213,SMIC1213,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10C,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1059,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SSWDN081,SSWDN081,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,ext neg in 10D instead of 10C this plate,Plate 14,10D,smic_run4,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,No,#N/A,#N/A,#N/A,#N/A
SMIC1214,SMIC1214,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10E,smic_run4,intertidal,rock,Pisaster ochraceus,110,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1060,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1215,SMIC1215,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10F,smic_run4,intertidal,rock,Pisaster ochraceus,110,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1060,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1216,SMIC1216,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10G,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1061,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1217,SMIC1217,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,10H,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1061,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1218,SMIC1218,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11A,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1062,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1219,SMIC1219,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11B,smic_run4,intertidal,rock,Pisaster ochraceus,130,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1063,CMIC619,30,Adult,No,#N/A,Fall,healthy,H_healthy
SMIC1220,SMIC1220,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11C,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1064,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1221,SMIC1221,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11D,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1064,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1222,SMIC1222,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11E,smic_run4,intertidal,rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1065,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1223,SMIC1223,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11F,smic_run4,intertidal,rock,Dermasterias imbricata,40,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1066,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1224,SMIC1224,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11G,smic_run4,intertidal,rock,Dermasterias imbricata,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1067,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1225,SMIC1225,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,11H,smic_run4,intertidal,rock,Dermasterias imbricata,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1068,CMIC619,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1226,SMIC1226,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12A,smic_run4,intertidal,rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1069,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1227,SMIC1227,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12B,smic_run4,intertidal,rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1069,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1228,SMIC1228,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12C,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1070,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1229,SMIC1229,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12D,smic_run4,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1070,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1230,SMIC1230,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12E,smic_run4,intertidal,rock,Dermasterias imbricata,30,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,0,Healthy,H,SSWD1071,CMIC619,30,Juvenile,Yes,#N/A,Fall,healthy,H_healthy
SMIC1231,SMIC1231,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12F,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1072,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1232,SMIC1232,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12G,smic_run4,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1072,CMIC619,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SSWDN082,SSWDN082,Swab,Negative,PCRNeg,SwabPCRNeg,NA,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,,50,,Plate 14,12H,smic_run4,NA,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC1233,SMIC1233,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.329,50,,Plate 15,1A,smic_run5,intertidal,rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,2,Mild,H,SSWD1073,CMIC619,30,Adult,No,#N/A,Fall,diseased,H_diseased
SMIC1234,SMIC1234,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,1.675,50,,Plate 15,1B,smic_run5,intertidal,rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,2,Mild,L,SSWD1073,CMIC619,30,Adult,No,#N/A,Fall,diseased,L_diseased
SMIC1235,SMIC1235,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.575,50,,Plate 15,1C,smic_run5,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,H,SSWD1074,CMIC619,30,Adult,No,#N/A,Fall,diseased,H_diseased
SMIC1236,SMIC1236,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.571,50,,Plate 15,1D,smic_run5,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY03,fifth beach,2021-11-06,2021,11,2021_11,6,310,1,Mild,L,SSWD1074,CMIC619,30,Adult,No,#N/A,Fall,diseased,L_diseased
SMIC1237,SMIC1237,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,1.366,50,,Plate 15,1E,smic_run5,intertidal,rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1076,CMIC620,30,Adult,No,#N/A,Fall,diseased,H_diseased
SMIC1238,SMIC1238,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.718,50,,Plate 15,1F,smic_run5,intertidal,rock,Pisaster ochraceus,90,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,0,Healthy,H,SSWD1075,CMIC620,30,Adult,No,#N/A,Fall,healthy,H_healthy
SMIC1239,SMIC1239,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.997,50,,Plate 15,1G,smic_run5,intertidal,rock,Pisaster ochraceus,50,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,L,SSWD1076,CMIC620,30,Adult,Yes,#N/A,Fall,diseased,L_diseased
SMIC1240,SMIC1240,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.746,50,,Plate 15,1H,smic_run5,intertidal,rock,Pisaster ochraceus,40,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,0,Healthy,H,SSWD1077,CMIC620,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1241,SMIC1241,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.238,50,,Plate 15,2A,smic_run5,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1078,CMIC620,30,Adult,No,#N/A,Fall,diseased,H_diseased
SMIC1242,SMIC1242,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.114,50,,Plate 15,2B,smic_run5,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,L,SSWD1078,CMIC620,30,Adult,No,#N/A,Fall,diseased,L_diseased
SMIC1243,SMIC1243,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.512,50,,Plate 15,2C,smic_run5,intertidal,rock,Pisaster ochraceus,110,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,0,Healthy,H,SSWD1079,CMIC620,30,Adult,No,#N/A,Fall,healthy,H_healthy
SSWDN083,SSWDN083,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,1.038,50,,Plate 15,2D,smic_run5,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
SMIC1244,SMIC1244,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,4.342,50,,Plate 15,2E,smic_run5,intertidal,rock,Pisaster ochraceus,120,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,0,Healthy,H,SSWD1080,CMIC620,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1245,SMIC1245,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.083,50,,Plate 15,2F,smic_run5,intertidal,rock,Pisaster ochraceus,30,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1081,CMIC620,30,Juvenile,Yes,#N/A,Fall,diseased,H_diseased
SMIC1246,SMIC1246,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.736,50,,Plate 15,2G,smic_run5,intertidal,rock,Pisaster ochraceus,30,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,L,SSWD1081,CMIC620,30,Juvenile,No,#N/A,Fall,diseased,L_diseased
SMIC1247,SMIC1247,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,5.889,50,,Plate 15,2H,smic_run5,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,0,Healthy,H,SSWD1082,CMIC620,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1248,SMIC1248,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.771,50,,Plate 15,3A,smic_run5,intertidal,rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1083,CMIC620,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1249,SMIC1249,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,1.362,50,,Plate 15,3B,smic_run5,intertidal,rock,Pisaster ochraceus,60,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,L,SSWD1083,CMIC620,30,Adult,No,#N/A,Fall,diseased,L_diseased
SMIC1250,SMIC1250,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,1.563,50,,Plate 15,3C,smic_run5,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1084,CMIC620,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1251,SMIC1251,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,0.905,50,,Plate 15,3D,smic_run5,intertidal,rock,Pisaster ochraceus,70,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,L,SSWD1084,CMIC620,30,Adult,No,#N/A,Fall,diseased,L_diseased
SMIC1252,SMIC1252,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,5.691,50,,Plate 15,3E,smic_run5,intertidal,rock,Pisaster ochraceus,40,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,0,Healthy,H,SSWD1085,CMIC620,30,Adult,Yes,#N/A,Fall,healthy,H_healthy
SMIC1253,SMIC1253,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,3.528,50,,Plate 15,3F,smic_run5,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1086,CMIC620,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SMIC1254,SMIC1254,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,2.419,50,,Plate 15,3G,smic_run5,intertidal,rock,Pisaster ochraceus,80,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,L,SSWD1086,CMIC620,30,Adult,No,#N/A,Fall,diseased,L_diseased
SMIC1255,SMIC1255,Swab,Sample,Sample,SwabSample,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,4.366,50,,Plate 15,3H,smic_run5,intertidal,rock,Pisaster ochraceus,100,rocky intertidal,Calvert,OuterIslands,ROCKY06,west beach ri,2021-11-07,2021,11,2021_11,7,311,1,Mild,H,SSWD1087,CMIC620,30,Adult,Yes,#N/A,Fall,diseased,H_diseased
SSWDN084,SSWDN084,Swab,Negative,ExtNeg,SwabExtNeg,Cotton,2023-05-18,Carolyn Prentice,Zymobiomics 96 Kit,-0.026,50,,Plate 15,4A,smic_run5,#N/A,#N/A,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,Yes,#N/A,#N/A,#N/A,#N/A
